"tick","Block","PorpoiseCount"
536.0,2,2439
536.0,0,0
536.0,1,7552
537.0,2,2449
537.0,0,0
537.0,1,7542
538.0,2,2446
538.0,0,0
538.0,1,7545
539.0,2,2451
539.0,0,0
539.0,1,7540
540.0,2,2454
540.0,0,0
540.0,1,7537
541.0,2,2462
541.0,0,0
541.0,1,7529
542.0,2,2463
542.0,0,0
542.0,1,7528
543.0,2,2467
543.0,0,0
543.0,1,7524
544.0,2,2465
544.0,0,0
544.0,1,7526
545.0,2,2476
545.0,0,0
545.0,1,7515
546.0,2,2474
546.0,0,0
546.0,1,7517
547.0,2,2478
547.0,0,0
547.0,1,7513
548.0,2,2481
548.0,0,0
548.0,1,7510
549.0,2,2478
549.0,0,0
549.0,1,7513
550.0,2,2474
550.0,0,0
550.0,1,7517
551.0,2,2478
551.0,0,0
551.0,1,7513
552.0,2,2479
552.0,0,0
552.0,1,7512
553.0,2,2484
553.0,0,0
553.0,1,7507
554.0,2,2483
554.0,0,0
554.0,1,7508
555.0,2,2492
555.0,0,0
555.0,1,7499
556.0,2,2498
556.0,0,0
556.0,1,7493
557.0,2,2503
557.0,0,0
557.0,1,7488
558.0,2,2496
558.0,0,0
558.0,1,7495
559.0,2,2505
559.0,0,0
559.0,1,7486
560.0,2,2505
560.0,0,0
560.0,1,7486
561.0,2,2504
561.0,0,0
561.0,1,7487
562.0,2,2512
562.0,0,0
562.0,1,7479
563.0,2,2511
563.0,0,0
563.0,1,7480
564.0,2,2515
564.0,0,0
564.0,1,7476
565.0,2,2525
565.0,0,0
565.0,1,7466
566.0,2,2531
566.0,0,0
566.0,1,7460
567.0,2,2543
567.0,0,0
567.0,1,7448
568.0,2,2551
568.0,0,0
568.0,1,7440
569.0,2,2543
569.0,0,0
569.0,1,7448
570.0,2,2545
570.0,0,0
570.0,1,7446
571.0,2,2551
571.0,0,0
571.0,1,7440
572.0,2,2552
572.0,0,0
572.0,1,7439
573.0,2,2551
573.0,0,0
573.0,1,7440
574.0,2,2551
574.0,0,0
574.0,1,7440
575.0,2,2560
575.0,0,0
575.0,1,7431
576.0,2,2572
576.0,0,0
576.0,1,7419
577.0,2,2572
577.0,0,0
577.0,1,7419
578.0,2,2578
578.0,0,0
578.0,1,7413
579.0,2,2575
579.0,0,0
579.0,1,7416
580.0,2,2580
580.0,0,0
580.0,1,7411
581.0,2,2576
581.0,0,0
581.0,1,7415
582.0,2,2580
582.0,0,0
582.0,1,7411
583.0,2,2579
583.0,0,0
583.0,1,7412
584.0,2,2582
584.0,0,0
584.0,1,7409
585.0,2,2578
585.0,0,0
585.0,1,7413
586.0,2,2582
586.0,0,0
586.0,1,7409
587.0,2,2587
587.0,0,0
587.0,1,7404
588.0,2,2588
588.0,0,0
588.0,1,7403
589.0,2,2586
589.0,0,0
589.0,1,7405
590.0,2,2594
590.0,0,0
590.0,1,7397
591.0,2,2591
591.0,0,0
591.0,1,7400
592.0,2,2592
592.0,0,0
592.0,1,7399
593.0,2,2601
593.0,0,0
593.0,1,7390
594.0,2,2608
594.0,0,0
594.0,1,7383
595.0,2,2616
595.0,0,0
595.0,1,7375
596.0,2,2613
596.0,0,0
596.0,1,7378
597.0,2,2617
597.0,0,0
597.0,1,7374
598.0,2,2618
598.0,0,0
598.0,1,7373
599.0,2,2627
599.0,0,0
599.0,1,7364
600.0,2,2630
600.0,0,0
600.0,1,7361
601.0,2,2639
601.0,0,0
601.0,1,7352
602.0,2,2646
602.0,0,0
602.0,1,7345
603.0,2,2653
603.0,0,0
603.0,1,7338
604.0,2,2654
604.0,0,0
604.0,1,7337
605.0,2,2664
605.0,0,0
605.0,1,7327
606.0,2,2672
606.0,0,0
606.0,1,7319
607.0,2,2671
607.0,0,0
607.0,1,7320
608.0,2,2672
608.0,0,0
608.0,1,7319
609.0,2,2672
609.0,0,0
609.0,1,7319
610.0,2,2668
610.0,0,0
610.0,1,7323
611.0,2,2670
611.0,0,0
611.0,1,7321
612.0,2,2677
612.0,0,0
612.0,1,7314
613.0,2,2677
613.0,0,0
613.0,1,7314
614.0,2,2678
614.0,0,0
614.0,1,7312
615.0,2,2679
615.0,0,0
615.0,1,7311
616.0,2,2683
616.0,0,0
616.0,1,7307
617.0,2,2686
617.0,0,0
617.0,1,7304
618.0,2,2690
618.0,0,0
618.0,1,7300
619.0,2,2698
619.0,0,0
619.0,1,7292
620.0,2,2692
620.0,0,0
620.0,1,7298
621.0,2,2698
621.0,0,0
621.0,1,7292
622.0,2,2701
622.0,0,0
622.0,1,7289
623.0,2,2700
623.0,0,0
623.0,1,7290
624.0,2,2703
624.0,0,0
624.0,1,7287
625.0,2,2698
625.0,0,0
625.0,1,7292
626.0,2,2700
626.0,0,0
626.0,1,7290
627.0,2,2706
627.0,0,0
627.0,1,7284
628.0,2,2712
628.0,0,0
628.0,1,7278
629.0,2,2715
629.0,0,0
629.0,1,7275
630.0,2,2721
630.0,0,0
630.0,1,7269
631.0,2,2729
631.0,0,0
631.0,1,7261
632.0,2,2733
632.0,0,0
632.0,1,7257
633.0,2,2736
633.0,0,0
633.0,1,7254
634.0,2,2743
634.0,0,0
634.0,1,7247
635.0,2,2750
635.0,0,0
635.0,1,7240
636.0,2,2754
636.0,0,0
636.0,1,7236
637.0,2,2750
637.0,0,0
637.0,1,7240
638.0,2,2753
638.0,0,0
638.0,1,7237
639.0,2,2750
639.0,0,0
639.0,1,7240
640.0,2,2754
640.0,0,0
640.0,1,7236
641.0,2,2759
641.0,0,0
641.0,1,7231
642.0,2,2759
642.0,0,0
642.0,1,7231
643.0,2,2766
643.0,0,0
643.0,1,7224
644.0,2,2768
644.0,0,0
644.0,1,7222
645.0,2,2766
645.0,0,0
645.0,1,7224
646.0,2,2771
646.0,0,0
646.0,1,7219
647.0,2,2776
647.0,0,0
647.0,1,7214
648.0,2,2765
648.0,0,0
648.0,1,7225
649.0,2,2766
649.0,0,0
649.0,1,7224
650.0,2,2772
650.0,0,0
650.0,1,7218
651.0,2,2778
651.0,0,0
651.0,1,7212
652.0,2,2779
652.0,0,0
652.0,1,7211
653.0,2,2775
653.0,0,0
653.0,1,7215
654.0,2,2775
654.0,0,0
654.0,1,7215
655.0,2,2785
655.0,0,0
655.0,1,7205
656.0,2,2787
656.0,0,0
656.0,1,7203
657.0,2,2789
657.0,0,0
657.0,1,7201
658.0,2,2779
658.0,0,0
658.0,1,7210
659.0,2,2787
659.0,0,0
659.0,1,7202
660.0,2,2795
660.0,0,0
660.0,1,7194
661.0,2,2801
661.0,0,0
661.0,1,7188
662.0,2,2807
662.0,0,0
662.0,1,7182
663.0,2,2805
663.0,0,0
663.0,1,7184
664.0,2,2805
664.0,0,0
664.0,1,7184
665.0,2,2805
665.0,0,0
665.0,1,7184
666.0,2,2804
666.0,0,0
666.0,1,7185
667.0,2,2813
667.0,0,0
667.0,1,7176
668.0,2,2814
668.0,0,0
668.0,1,7175
669.0,2,2815
669.0,0,0
669.0,1,7174
670.0,2,2825
670.0,0,0
670.0,1,7164
671.0,2,2830
671.0,0,0
671.0,1,7159
672.0,2,2832
672.0,0,0
672.0,1,7157
673.0,2,2834
673.0,0,0
673.0,1,7155
674.0,2,2836
674.0,0,0
674.0,1,7153
675.0,2,2845
675.0,0,0
675.0,1,7144
676.0,2,2854
676.0,0,0
676.0,1,7135
677.0,2,2857
677.0,0,0
677.0,1,7132
678.0,2,2858
678.0,0,0
678.0,1,7131
679.0,2,2857
679.0,0,0
679.0,1,7132
680.0,2,2864
680.0,0,0
680.0,1,7125
681.0,2,2866
681.0,0,0
681.0,1,7123
682.0,2,2865
682.0,0,0
682.0,1,7124
683.0,2,2873
683.0,0,0
683.0,1,7116
684.0,2,2871
684.0,0,0
684.0,1,7118
685.0,2,2881
685.0,0,0
685.0,1,7108
686.0,2,2886
686.0,0,0
686.0,1,7103
687.0,2,2884
687.0,0,0
687.0,1,7105
688.0,2,2883
688.0,0,0
688.0,1,7106
689.0,2,2886
689.0,0,0
689.0,1,7103
690.0,2,2887
690.0,0,0
690.0,1,7102
691.0,2,2886
691.0,0,0
691.0,1,7103
692.0,2,2880
692.0,0,0
692.0,1,7109
693.0,2,2878
693.0,0,0
693.0,1,7111
694.0,2,2879
694.0,0,0
694.0,1,7110
695.0,2,2869
695.0,0,0
695.0,1,7120
696.0,2,2883
696.0,0,0
696.0,1,7106
697.0,2,2885
697.0,0,0
697.0,1,7104
698.0,2,2891
698.0,0,0
698.0,1,7098
699.0,2,2878
699.0,0,0
699.0,1,7111
700.0,2,2890
700.0,0,0
700.0,1,7099
701.0,2,2892
701.0,0,0
701.0,1,7097
702.0,2,2896
702.0,0,0
702.0,1,7093
703.0,2,2892
703.0,0,0
703.0,1,7097
704.0,2,2895
704.0,0,0
704.0,1,7094
705.0,2,2902
705.0,0,0
705.0,1,7087
706.0,2,2901
706.0,0,0
706.0,1,7088
707.0,2,2905
707.0,0,0
707.0,1,7084
708.0,2,2909
708.0,0,0
708.0,1,7080
709.0,2,2905
709.0,0,0
709.0,1,7084
710.0,2,2905
710.0,0,0
710.0,1,7084
711.0,2,2902
711.0,0,0
711.0,1,7087
712.0,2,2907
712.0,0,0
712.0,1,7082
713.0,2,2917
713.0,0,0
713.0,1,7072
714.0,2,2925
714.0,0,0
714.0,1,7064
715.0,2,2929
715.0,0,0
715.0,1,7060
716.0,2,2929
716.0,0,0
716.0,1,7060
717.0,2,2938
717.0,0,0
717.0,1,7051
718.0,2,2935
718.0,0,0
718.0,1,7054
719.0,2,2934
719.0,0,0
719.0,1,7055
720.0,2,2935
720.0,0,0
720.0,1,7054
721.0,2,2948
721.0,0,0
721.0,1,7041
722.0,2,2942
722.0,0,0
722.0,1,7047
723.0,2,2950
723.0,0,0
723.0,1,7039
724.0,2,2947
724.0,0,0
724.0,1,7042
725.0,2,2951
725.0,0,0
725.0,1,7038
726.0,2,2950
726.0,0,0
726.0,1,7039
727.0,2,2954
727.0,0,0
727.0,1,7035
728.0,2,2960
728.0,0,0
728.0,1,7029
729.0,2,2967
729.0,0,0
729.0,1,7022
730.0,2,2977
730.0,0,0
730.0,1,7012
731.0,2,2985
731.0,0,0
731.0,1,7004
732.0,2,2994
732.0,0,0
732.0,1,6995
733.0,2,2999
733.0,0,0
733.0,1,6989
734.0,2,3006
734.0,0,0
734.0,1,6982
735.0,2,3000
735.0,0,0
735.0,1,6987
736.0,2,3005
736.0,0,0
736.0,1,6982
737.0,2,3000
737.0,0,0
737.0,1,6987
738.0,2,3010
738.0,0,0
738.0,1,6977
739.0,2,3007
739.0,0,0
739.0,1,6980
740.0,2,3007
740.0,0,0
740.0,1,6980
741.0,2,3007
741.0,0,0
741.0,1,6980
742.0,2,3019
742.0,0,0
742.0,1,6968
743.0,2,3030
743.0,0,0
743.0,1,6957
744.0,2,3033
744.0,0,0
744.0,1,6954
745.0,2,3038
745.0,0,0
745.0,1,6949
746.0,2,3045
746.0,0,0
746.0,1,6942
747.0,2,3044
747.0,0,0
747.0,1,6942
748.0,2,3038
748.0,0,0
748.0,1,6948
749.0,2,3040
749.0,0,0
749.0,1,6946
750.0,2,3050
750.0,0,0
750.0,1,6936
751.0,2,3046
751.0,0,0
751.0,1,6940
752.0,2,3050
752.0,0,0
752.0,1,6936
753.0,2,3059
753.0,0,0
753.0,1,6927
754.0,2,3067
754.0,0,0
754.0,1,6919
755.0,2,3069
755.0,0,0
755.0,1,6917
756.0,2,3074
756.0,0,0
756.0,1,6912
757.0,2,3075
757.0,0,0
757.0,1,6911
758.0,2,3088
758.0,0,0
758.0,1,6898
759.0,2,3089
759.0,0,0
759.0,1,6897
760.0,2,3087
760.0,0,0
760.0,1,6899
761.0,2,3083
761.0,0,0
761.0,1,6903
762.0,2,3081
762.0,0,0
762.0,1,6905
763.0,2,3085
763.0,0,0
763.0,1,6901
764.0,2,3084
764.0,0,0
764.0,1,6902
765.0,2,3076
765.0,0,0
765.0,1,6910
766.0,2,3087
766.0,0,0
766.0,1,6899
767.0,2,3082
767.0,0,0
767.0,1,6904
768.0,2,3090
768.0,0,0
768.0,1,6896
769.0,2,3095
769.0,0,0
769.0,1,6891
770.0,2,3095
770.0,0,0
770.0,1,6891
771.0,2,3092
771.0,0,0
771.0,1,6894
772.0,2,3092
772.0,0,0
772.0,1,6894
773.0,2,3094
773.0,0,0
773.0,1,6892
774.0,2,3100
774.0,0,0
774.0,1,6886
775.0,2,3107
775.0,0,0
775.0,1,6879
776.0,2,3105
776.0,0,0
776.0,1,6881
777.0,2,3108
777.0,0,0
777.0,1,6878
778.0,2,3111
778.0,0,0
778.0,1,6875
779.0,2,3119
779.0,0,0
779.0,1,6867
780.0,2,3123
780.0,0,0
780.0,1,6863
781.0,2,3121
781.0,0,0
781.0,1,6865
782.0,2,3121
782.0,0,0
782.0,1,6865
783.0,2,3127
783.0,0,0
783.0,1,6859
784.0,2,3133
784.0,0,0
784.0,1,6853
785.0,2,3133
785.0,0,0
785.0,1,6853
786.0,2,3126
786.0,0,0
786.0,1,6860
787.0,2,3127
787.0,0,0
787.0,1,6859
788.0,2,3132
788.0,0,0
788.0,1,6854
789.0,2,3135
789.0,0,0
789.0,1,6851
790.0,2,3144
790.0,0,0
790.0,1,6842
791.0,2,3147
791.0,0,0
791.0,1,6839
792.0,2,3146
792.0,0,0
792.0,1,6840
793.0,2,3150
793.0,0,0
793.0,1,6836
794.0,2,3152
794.0,0,0
794.0,1,6834
795.0,2,3160
795.0,0,0
795.0,1,6826
796.0,2,3158
796.0,0,0
796.0,1,6828
797.0,2,3161
797.0,0,0
797.0,1,6825
798.0,2,3164
798.0,0,0
798.0,1,6821
799.0,2,3167
799.0,0,0
799.0,1,6818
800.0,2,3170
800.0,0,0
800.0,1,6815
801.0,2,3174
801.0,0,0
801.0,1,6811
802.0,2,3171
802.0,0,0
802.0,1,6814
803.0,2,3174
803.0,0,0
803.0,1,6811
804.0,2,3179
804.0,0,0
804.0,1,6806
805.0,2,3182
805.0,0,0
805.0,1,6803
806.0,2,3188
806.0,0,0
806.0,1,6797
807.0,2,3185
807.0,0,0
807.0,1,6800
808.0,2,3185
808.0,0,0
808.0,1,6800
809.0,2,3194
809.0,0,0
809.0,1,6791
810.0,2,3194
810.0,0,0
810.0,1,6791
811.0,2,3191
811.0,0,0
811.0,1,6794
812.0,2,3188
812.0,0,0
812.0,1,6797
813.0,2,3193
813.0,0,0
813.0,1,6792
814.0,2,3200
814.0,0,0
814.0,1,6785
815.0,2,3207
815.0,0,0
815.0,1,6778
816.0,2,3207
816.0,0,0
816.0,1,6778
817.0,2,3211
817.0,0,0
817.0,1,6774
818.0,2,3216
818.0,0,0
818.0,1,6769
819.0,2,3221
819.0,0,0
819.0,1,6764
820.0,2,3221
820.0,0,0
820.0,1,6764
821.0,2,3228
821.0,0,0
821.0,1,6757
822.0,2,3228
822.0,0,0
822.0,1,6757
823.0,2,3230
823.0,0,0
823.0,1,6755
824.0,2,3231
824.0,0,0
824.0,1,6754
825.0,2,3236
825.0,0,0
825.0,1,6749
826.0,2,3230
826.0,0,0
826.0,1,6755
827.0,2,3248
827.0,0,0
827.0,1,6737
828.0,2,3249
828.0,0,0
828.0,1,6736
829.0,2,3255
829.0,0,0
829.0,1,6730
830.0,2,3256
830.0,0,0
830.0,1,6729
831.0,2,3259
831.0,0,0
831.0,1,6726
832.0,2,3262
832.0,0,0
832.0,1,6723
833.0,2,3263
833.0,0,0
833.0,1,6721
834.0,2,3259
834.0,0,0
834.0,1,6725
835.0,2,3259
835.0,0,0
835.0,1,6725
836.0,2,3261
836.0,0,0
836.0,1,6723
837.0,2,3268
837.0,0,0
837.0,1,6716
838.0,2,3272
838.0,0,0
838.0,1,6712
839.0,2,3275
839.0,0,0
839.0,1,6709
840.0,2,3278
840.0,0,0
840.0,1,6706
841.0,2,3277
841.0,0,0
841.0,1,6707
842.0,2,3285
842.0,0,0
842.0,1,6699
843.0,2,3284
843.0,0,0
843.0,1,6700
844.0,2,3282
844.0,0,0
844.0,1,6702
845.0,2,3289
845.0,0,0
845.0,1,6695
846.0,2,3290
846.0,0,0
846.0,1,6694
847.0,2,3293
847.0,0,0
847.0,1,6691
848.0,2,3295
848.0,0,0
848.0,1,6689
849.0,2,3306
849.0,0,0
849.0,1,6678
850.0,2,3308
850.0,0,0
850.0,1,6676
851.0,2,3313
851.0,0,0
851.0,1,6671
852.0,2,3321
852.0,0,0
852.0,1,6663
853.0,2,3325
853.0,0,0
853.0,1,6659
854.0,2,3332
854.0,0,0
854.0,1,6652
855.0,2,3329
855.0,0,0
855.0,1,6655
856.0,2,3333
856.0,0,0
856.0,1,6651
857.0,2,3340
857.0,0,0
857.0,1,6644
858.0,2,3334
858.0,0,0
858.0,1,6650
859.0,2,3334
859.0,0,0
859.0,1,6650
860.0,2,3338
860.0,0,0
860.0,1,6646
861.0,2,3341
861.0,0,0
861.0,1,6643
862.0,2,3348
862.0,0,0
862.0,1,6636
863.0,2,3346
863.0,0,0
863.0,1,6638
864.0,2,3348
864.0,0,0
864.0,1,6636
865.0,2,3366
865.0,0,0
865.0,1,6618
866.0,2,3377
866.0,0,0
866.0,1,6607
867.0,2,3379
867.0,0,0
867.0,1,6605
868.0,2,3382
868.0,0,0
868.0,1,6602
869.0,2,3393
869.0,0,0
869.0,1,6591
870.0,2,3391
870.0,0,0
870.0,1,6593
871.0,2,3394
871.0,0,0
871.0,1,6590
872.0,2,3395
872.0,0,0
872.0,1,6589
873.0,2,3398
873.0,0,0
873.0,1,6586
874.0,2,3402
874.0,0,0
874.0,1,6582
875.0,2,3398
875.0,0,0
875.0,1,6586
876.0,2,3407
876.0,0,0
876.0,1,6577
877.0,2,3409
877.0,0,0
877.0,1,6575
878.0,2,3417
878.0,0,0
878.0,1,6567
879.0,2,3417
879.0,0,0
879.0,1,6567
880.0,2,3415
880.0,0,0
880.0,1,6569
881.0,2,3418
881.0,0,0
881.0,1,6566
882.0,2,3425
882.0,0,0
882.0,1,6559
883.0,2,3433
883.0,0,0
883.0,1,6551
884.0,2,3437
884.0,0,0
884.0,1,6547
885.0,2,3439
885.0,0,0
885.0,1,6545
886.0,2,3449
886.0,0,0
886.0,1,6535
887.0,2,3439
887.0,0,0
887.0,1,6545
888.0,2,3438
888.0,0,0
888.0,1,6546
889.0,2,3442
889.0,0,0
889.0,1,6542
890.0,2,3441
890.0,0,0
890.0,1,6543
891.0,2,3440
891.0,0,0
891.0,1,6544
892.0,2,3449
892.0,0,0
892.0,1,6535
893.0,2,3457
893.0,0,0
893.0,1,6527
894.0,2,3458
894.0,0,0
894.0,1,6526
895.0,2,3450
895.0,0,0
895.0,1,6534
896.0,2,3451
896.0,0,0
896.0,1,6533
897.0,2,3452
897.0,0,0
897.0,1,6532
898.0,2,3455
898.0,0,0
898.0,1,6529
899.0,2,3456
899.0,0,0
899.0,1,6528
900.0,2,3467
900.0,0,0
900.0,1,6517
901.0,2,3467
901.0,0,0
901.0,1,6517
902.0,2,3470
902.0,0,0
902.0,1,6514
903.0,2,3474
903.0,0,0
903.0,1,6510
904.0,2,3474
904.0,0,0
904.0,1,6510
905.0,2,3472
905.0,0,0
905.0,1,6512
906.0,2,3479
906.0,0,0
906.0,1,6505
907.0,2,3477
907.0,0,0
907.0,1,6507
908.0,2,3488
908.0,0,0
908.0,1,6496
909.0,2,3483
909.0,0,0
909.0,1,6501
910.0,2,3495
910.0,0,0
910.0,1,6489
911.0,2,3493
911.0,0,0
911.0,1,6491
912.0,2,3492
912.0,0,0
912.0,1,6492
913.0,2,3507
913.0,0,0
913.0,1,6477
914.0,2,3504
914.0,0,0
914.0,1,6480
915.0,2,3490
915.0,0,0
915.0,1,6494
916.0,2,3498
916.0,0,0
916.0,1,6486
917.0,2,3498
917.0,0,0
917.0,1,6486
918.0,2,3507
918.0,0,0
918.0,1,6477
919.0,2,3514
919.0,0,0
919.0,1,6470
920.0,2,3519
920.0,0,0
920.0,1,6465
921.0,2,3523
921.0,0,0
921.0,1,6461
922.0,2,3516
922.0,0,0
922.0,1,6468
923.0,2,3514
923.0,0,0
923.0,1,6470
924.0,2,3513
924.0,0,0
924.0,1,6471
925.0,2,3522
925.0,0,0
925.0,1,6462
926.0,2,3515
926.0,0,0
926.0,1,6469
927.0,2,3522
927.0,0,0
927.0,1,6462
928.0,2,3531
928.0,0,0
928.0,1,6453
929.0,2,3533
929.0,0,0
929.0,1,6451
930.0,2,3536
930.0,0,0
930.0,1,6448
931.0,2,3538
931.0,0,0
931.0,1,6446
932.0,2,3546
932.0,0,0
932.0,1,6438
933.0,2,3552
933.0,0,0
933.0,1,6432
934.0,2,3547
934.0,0,0
934.0,1,6437
935.0,2,3546
935.0,0,0
935.0,1,6438
936.0,2,3553
936.0,0,0
936.0,1,6431
937.0,2,3557
937.0,0,0
937.0,1,6427
938.0,2,3552
938.0,0,0
938.0,1,6432
939.0,2,3551
939.0,0,0
939.0,1,6432
940.0,2,3543
940.0,0,0
940.0,1,6440
941.0,2,3547
941.0,0,0
941.0,1,6436
942.0,2,3550
942.0,0,0
942.0,1,6433
943.0,2,3556
943.0,0,0
943.0,1,6427
944.0,2,3556
944.0,0,0
944.0,1,6427
945.0,2,3558
945.0,0,0
945.0,1,6425
946.0,2,3556
946.0,0,0
946.0,1,6427
947.0,2,3554
947.0,0,0
947.0,1,6429
948.0,2,3548
948.0,0,0
948.0,1,6435
949.0,2,3559
949.0,0,0
949.0,1,6424
950.0,2,3567
950.0,0,0
950.0,1,6416
951.0,2,3568
951.0,0,0
951.0,1,6415
952.0,2,3564
952.0,0,0
952.0,1,6419
953.0,2,3569
953.0,0,0
953.0,1,6414
954.0,2,3564
954.0,0,0
954.0,1,6419
955.0,2,3574
955.0,0,0
955.0,1,6409
956.0,2,3578
956.0,0,0
956.0,1,6405
957.0,2,3585
957.0,0,0
957.0,1,6398
958.0,2,3587
958.0,0,0
958.0,1,6396
959.0,2,3589
959.0,0,0
959.0,1,6394
960.0,2,3591
960.0,0,0
960.0,1,6392
961.0,2,3597
961.0,0,0
961.0,1,6386
962.0,2,3606
962.0,0,0
962.0,1,6377
963.0,2,3607
963.0,0,0
963.0,1,6376
964.0,2,3610
964.0,0,0
964.0,1,6373
965.0,2,3618
965.0,0,0
965.0,1,6365
966.0,2,3632
966.0,0,0
966.0,1,6351
967.0,2,3634
967.0,0,0
967.0,1,6349
968.0,2,3642
968.0,0,0
968.0,1,6341
969.0,2,3642
969.0,0,0
969.0,1,6341
970.0,2,3643
970.0,0,0
970.0,1,6340
971.0,2,3644
971.0,0,0
971.0,1,6339
972.0,2,3638
972.0,0,0
972.0,1,6345
973.0,2,3644
973.0,0,0
973.0,1,6339
974.0,2,3639
974.0,0,0
974.0,1,6344
975.0,2,3644
975.0,0,0
975.0,1,6339
976.0,2,3645
976.0,0,0
976.0,1,6338
977.0,2,3649
977.0,0,0
977.0,1,6334
978.0,2,3662
978.0,0,0
978.0,1,6321
979.0,2,3659
979.0,0,0
979.0,1,6324
980.0,2,3665
980.0,0,0
980.0,1,6318
981.0,2,3668
981.0,0,0
981.0,1,6315
982.0,2,3669
982.0,0,0
982.0,1,6314
983.0,2,3678
983.0,0,0
983.0,1,6305
984.0,2,3684
984.0,0,0
984.0,1,6299
985.0,2,3696
985.0,0,0
985.0,1,6287
986.0,2,3703
986.0,0,0
986.0,1,6280
987.0,2,3703
987.0,0,0
987.0,1,6280
988.0,2,3714
988.0,0,0
988.0,1,6269
989.0,2,3704
989.0,0,0
989.0,1,6279
990.0,2,3701
990.0,0,0
990.0,1,6282
991.0,2,3710
991.0,0,0
991.0,1,6273
992.0,2,3713
992.0,0,0
992.0,1,6270
993.0,2,3719
993.0,0,0
993.0,1,6264
994.0,2,3724
994.0,0,0
994.0,1,6259
995.0,2,3725
995.0,0,0
995.0,1,6258
996.0,2,3722
996.0,0,0
996.0,1,6261
997.0,2,3710
997.0,0,0
997.0,1,6273
998.0,2,3715
998.0,0,0
998.0,1,6268
999.0,2,3717
999.0,0,0
999.0,1,6266
1000.0,2,3710
1000.0,0,0
1000.0,1,6273
1001.0,2,3716
1001.0,0,0
1001.0,1,6267
1002.0,2,3718
1002.0,0,0
1002.0,1,6265
1003.0,2,3723
1003.0,0,0
1003.0,1,6260
1004.0,2,3724
1004.0,0,0
1004.0,1,6259
1005.0,2,3724
1005.0,0,0
1005.0,1,6259
1006.0,2,3731
1006.0,0,0
1006.0,1,6252
1007.0,2,3729
1007.0,0,0
1007.0,1,6254
1008.0,2,3733
1008.0,0,0
1008.0,1,6250
1009.0,2,3739
1009.0,0,0
1009.0,1,6244
1010.0,2,3738
1010.0,0,0
1010.0,1,6245
1011.0,2,3742
1011.0,0,0
1011.0,1,6241
1012.0,2,3740
1012.0,0,0
1012.0,1,6243
1013.0,2,3747
1013.0,0,0
1013.0,1,6236
1014.0,2,3740
1014.0,0,0
1014.0,1,6243
1015.0,2,3750
1015.0,0,0
1015.0,1,6233
1016.0,2,3752
1016.0,0,0
1016.0,1,6231
1017.0,2,3757
1017.0,0,0
1017.0,1,6226
1018.0,2,3752
1018.0,0,0
1018.0,1,6231
1019.0,2,3746
1019.0,0,0
1019.0,1,6237
1020.0,2,3748
1020.0,0,0
1020.0,1,6235
1021.0,2,3743
1021.0,0,0
1021.0,1,6240
1022.0,2,3744
1022.0,0,0
1022.0,1,6239
1023.0,2,3751
1023.0,0,0
1023.0,1,6232
1024.0,2,3764
1024.0,0,0
1024.0,1,6219
1025.0,2,3775
1025.0,0,0
1025.0,1,6208
1026.0,2,3774
1026.0,0,0
1026.0,1,6209
1027.0,2,3773
1027.0,0,0
1027.0,1,6210
1028.0,2,3777
1028.0,0,0
1028.0,1,6206
1029.0,2,3778
1029.0,0,0
1029.0,1,6205
1030.0,2,3786
1030.0,0,0
1030.0,1,6197
1031.0,2,3797
1031.0,0,0
1031.0,1,6186
1032.0,2,3798
1032.0,0,0
1032.0,1,6185
1033.0,2,3796
1033.0,0,0
1033.0,1,6187
1034.0,2,3797
1034.0,0,0
1034.0,1,6186
1035.0,2,3793
1035.0,0,0
1035.0,1,6190
1036.0,2,3791
1036.0,0,0
1036.0,1,6192
1037.0,2,3793
1037.0,0,0
1037.0,1,6190
1038.0,2,3787
1038.0,0,0
1038.0,1,6196
1039.0,2,3795
1039.0,0,0
1039.0,1,6188
1040.0,2,3803
1040.0,0,0
1040.0,1,6180
1041.0,2,3812
1041.0,0,0
1041.0,1,6171
1042.0,2,3816
1042.0,0,0
1042.0,1,6167
1043.0,2,3818
1043.0,0,0
1043.0,1,6165
1044.0,2,3820
1044.0,0,0
1044.0,1,6163
1045.0,2,3827
1045.0,0,0
1045.0,1,6156
1046.0,2,3815
1046.0,0,0
1046.0,1,6168
1047.0,2,3824
1047.0,0,0
1047.0,1,6159
1048.0,2,3827
1048.0,0,0
1048.0,1,6156
1049.0,2,3828
1049.0,0,0
1049.0,1,6155
1050.0,2,3827
1050.0,0,0
1050.0,1,6156
1051.0,2,3832
1051.0,0,0
1051.0,1,6151
1052.0,2,3834
1052.0,0,0
1052.0,1,6149
1053.0,2,3830
1053.0,0,0
1053.0,1,6153
1054.0,2,3828
1054.0,0,0
1054.0,1,6155
1055.0,2,3831
1055.0,0,0
1055.0,1,6152
1056.0,2,3839
1056.0,0,0
1056.0,1,6144
1057.0,2,3848
1057.0,0,0
1057.0,1,6135
1058.0,2,3853
1058.0,0,0
1058.0,1,6130
1059.0,2,3864
1059.0,0,0
1059.0,1,6119
1060.0,2,3864
1060.0,0,0
1060.0,1,6119
1061.0,2,3869
1061.0,0,0
1061.0,1,6114
1062.0,2,3875
1062.0,0,0
1062.0,1,6108
1063.0,2,3875
1063.0,0,0
1063.0,1,6108
1064.0,2,3875
1064.0,0,0
1064.0,1,6108
1065.0,2,3866
1065.0,0,0
1065.0,1,6117
